Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,pick_time,distance
23.0,4.9,Cloudy,High,1,Meal,motorcycle,2.0,No,Urban,30,12,1.53
27.0,4.7,Sunny,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,13,18,20.443
33.0,4.6,Stormy,Low,0,Meal,motorcycle,2.0,No,Urban,21,24,12.464
33.0,4.0,Cloudy,Medium,2,Meal,scooter,2.0,No,Metropolitian,40,17,10.428
39.0,4.1,Cloudy,High,1,Snack,motorcycle,2.0,No,Metropolitian,31,11,3.018
32.0,4.8,Windy,High,1,Meal,motorcycle,2.0,No,Metropolitian,29,15,6.121
23.0,4.6,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,21,4.465
31.0,4.0,Windy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,33,20,9.314
29.0,4.0,Fog,Jam,2,Buffet,scooter,2.0,No,Metropolitian,33,20,10.565
35.0,4.7,Sunny,Jam,2,Meal,scooter,2.0,No,Metropolitian,25,19,13.991
31.0,4.8,Sunny,Medium,2,Drinks,scooter,2.0,No,Metropolitian,19,18,4.528
34.0,4.7,Stormy,Low,1,Meal,scooter,2.0,No,Metropolitian,27,23,4.657
25.0,5.0,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,19,7.646
30.0,4.5,Windy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,28,23,10.757
23.0,4.8,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,19,17.298
25.0,4.7,Fog,High,1,Buffet,scooter,2.0,No,Metropolitian,31,11,2.98
27.0,4.6,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19,22,13.216
31.0,4.9,Fog,Low,2,Drinks,scooter,2.0,No,Metropolitian,15,11,2.93
25.0,5.0,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,26,18,7.762
24.0,5.0,Cloudy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,20,4.718
23.0,4.6,Windy,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,24,19,9.122
22.0,4.7,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,16,22,17.298
37.0,4.9,Sandstorms,High,2,Buffet,scooter,2.0,No,Metropolitian,29,11,2.938
25.0,4.6,Cloudy,Low,1,Snack,scooter,2.0,No,Metropolitian,11,11,3.059
34.0,4.9,Sandstorms,Low,2,Meal,scooter,2.0,No,Urban,16,22,17.074
37.0,4.7,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,35,20,9.056
26.0,5.0,Windy,Low,1,Buffet,scooter,2.0,No,Metropolitian,14,23,13.407
26.0,4.7,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,14,9,3.019
31.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,40,19,12.238
29.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,10,24,4.561
37.0,4.6,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,38,18,13.583
35.0,4.7,Sunny,Low,2,Meal,scooter,2.0,No,Metropolitian,24,24,4.561
33.0,4.7,Windy,Low,1,Snack,motorcycle,2.0,No,Metropolitian,28,23,12.294
25.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,16,9,3.041
38.0,4.3,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,18,9.193
23.0,4.6,Sandstorms,Low,2,Buffet,scooter,2.0,No,Metropolitian,16,24,11.008
34.0,4.2,Sandstorms,Jam,2,Meal,scooter,2.0,No,Metropolitian,31,19,16.384
23.0,4.5,Fog,Low,1,Snack,motorcycle,2.0,No,Urban,27,22,16.635
28.0,4.9,Windy,Jam,1,Drinks,motorcycle,2.0,No,Urban,15,19,16.854
28.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,20,18,4.469
24.0,4.8,Stormy,Low,0,Meal,motorcycle,2.0,No,Metropolitian,18,23,14.153
38.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,22,4.663
35.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,26,21,9.327
32.0,4.4,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,35,20,9.315
30.0,4.6,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,27,21,4.682
39.0,5.0,Sunny,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,26,17,13.393
22.0,4.5,Cloudy,Low,1,Meal,motorcycle,2.0,No,Metropolitian,17,8,3.074
21.0,5.0,Windy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,21,19,13.429
39.0,4.7,Windy,Low,1,Meal,motorcycle,2.0,No,Metropolitian,27,8,1.537
24.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,24,20,4.469
25.0,4.9,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,27,19,12.117
32.0,4.9,Cloudy,Low,2,Snack,scooter,2.0,No,Urban,30,22,20.206
27.0,4.9,Sandstorms,Low,1,Snack,motorcycle,2.0,No,Urban,12,22,4.61
35.0,5.0,Fog,Medium,2,Drinks,scooter,2.0,No,Urban,16,15,6.176
30.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,No,Urban,30,20,7.79
22.0,5.0,Sandstorms,Jam,2,Meal,scooter,2.0,No,Metropolitian,16,20,13.682
38.0,4.4,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,47,20,17.077
33.0,4.2,Sunny,Jam,1,Buffet,scooter,2.0,No,Metropolitian,33,19,10.906
35.0,4.8,Sunny,Low,2,Meal,scooter,2.0,No,Urban,17,22,12.233
33.0,4.6,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,28,20,9.327
38.0,4.4,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,49,20,17.075
30.0,4.9,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,30,19,4.47
20.0,4.9,Windy,Low,1,Snack,scooter,2.0,No,Metropolitian,12,23,7.762
21.0,4.8,Windy,High,1,Drinks,scooter,2.0,No,Metropolitian,15,13,6.12
29.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17,18,9.192
20.0,5.0,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,44,18,17.166
31.0,4.6,Sandstorms,Jam,2,Snack,scooter,2.0,No,Metropolitian,27,21,9.193
27.0,4.7,Sunny,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,22,7.79
24.0,4.9,Sandstorms,High,1,Buffet,scooter,2.0,No,Metropolitian,26,13,6.209
29.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,22,7.727
26.0,4.2,Sunny,High,0,Buffet,motorcycle,2.0,Yes,Metropolitian,53,13,6.05
27.0,4.6,Windy,Medium,1,Buffet,scooter,2.0,No,Metropolitian,25,18,12.58
31.0,4.9,Stormy,Medium,2,Drinks,scooter,2.0,No,Metropolitian,30,19,7.763
30.0,4.7,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,25,18,9.313
22.0,4.7,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,18,24,13.682
39.0,3.5,Sunny,Low,0,Buffet,motorcycle,2.0,No,Urban,34,23,16.601
30.0,4.9,Fog,Low,2,Buffet,scooter,2.0,No,Metropolitian,18,23,7.601
20.0,5.0,Fog,Medium,2,Meal,motorcycle,2.0,No,Metropolitian,32,18,13.972
31.0,4.8,Sunny,Low,1,Meal,motorcycle,1.0,No,Metropolitian,19,23,4.718
25.0,4.5,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,21,20,7.79
39.0,4.7,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Urban,23,18,4.718
39.0,4.7,Sunny,Low,2,Buffet,scooter,1.0,No,Urban,19,10,1.509
21.0,4.8,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,23,23,17.137
33.0,4.7,Sandstorms,Medium,2,Drinks,scooter,2.0,No,Metropolitian,32,16,5.962
25.0,4.8,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,25,21,16.903
24.0,4.7,Sunny,High,1,Drinks,scooter,1.0,No,Urban,13,12,6.05
32.0,5.0,Windy,Medium,2,Meal,scooter,2.0,No,Metropolitian,25,18,17.298
30.0,4.7,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,29,9,3.105
21.0,4.0,Sandstorms,Low,0,Snack,motorcycle,2.0,No,Metropolitian,22,11,1.553
28.0,4.5,Stormy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,11,18,7.448
21.0,4.7,Stormy,Jam,1,Meal,scooter,2.0,No,Metropolitian,15,20,17.138
36.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,9,1.532
33.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,34,11,1.537
31.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,20,13.766
30.0,5.0,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Urban,21,18,19.396
21.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,14,15,6.129
25.0,4.6,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,19,12.074
22.0,4.5,Cloudy,Medium,0,Drinks,motorcycle,2.0,Yes,Metropolitian,42,18,20.443
31.0,4.7,Cloudy,Medium,2,Meal,scooter,2.0,No,Metropolitian,35,17,16.599
20.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,19,24,7.66
36.0,4.9,Sunny,Medium,2,Buffet,scooter,2.0,No,Metropolitian,22,19,8.938
37.0,4.1,Cloudy,High,2,Buffet,scooter,3.0,No,Metropolitian,38,11,1.49
33.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,33,10,3.088
23.0,4.8,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,10,22,12.233
30.0,4.8,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,44,21,10.587
22.0,4.6,Stormy,Medium,2,Drinks,motorcycle,2.0,No,Metropolitian,21,17,10.708
37.0,4.9,Cloudy,Low,2,Meal,scooter,2.0,No,Metropolitian,16,9,1.537
36.0,4.5,Fog,Low,1,Meal,scooter,2.0,No,Metropolitian,39,23,13.787
36.0,4.2,Stormy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,33,21,4.61
31.0,4.7,Sandstorms,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,30,18,17.074
24.0,4.9,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,32,21,9.122
25.0,3.5,Sunny,High,0,Meal,motorcycle,2.0,Yes,Metropolitian,48,12,6.059
32.0,4.7,Sandstorms,Jam,1,Drinks,motorcycle,2.0,No,Urban,26,21,19.618
35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,34,21,7.55
35.0,4.8,Windy,Low,1,Snack,scooter,2.0,No,Urban,26,24,8.938
35.0,3.8,Windy,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,43,21,20.828
38.0,4.6,Cloudy,Low,2,Drinks,scooter,2.0,No,Metropolitian,26,23,10.867
24.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,22,19.689
36.0,4.8,Sunny,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,28,18,12.421
30.0,4.8,Sunny,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,17,18,12.294
31.0,4.4,Stormy,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,27,10,1.553
29.0,3.8,Sunny,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43,20,4.561
39.0,4.9,Sunny,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,32,18,20.852
32.0,4.8,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,47,19,13.973
24.0,4.8,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,22,12.241
34.0,4.7,Fog,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,51,20,16.601
39.0,3.0,Sunny,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,31,23,20.254
29.0,5.0,Sandstorms,Jam,2,Buffet,scooter,2.0,No,Metropolitian,20,21,12.292
35.0,4.3,Sandstorms,Jam,2,Meal,motorcycle,2.0,No,Metropolitian,33,19,7.546
25.0,5.0,Fog,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,23,19.839
31.0,3.9,Cloudy,Low,2,Drinks,scooter,2.0,No,Metropolitian,37,22,20.178
37.0,4.9,Cloudy,Low,1,Drinks,motorcycle,2.0,No,Urban,19,22,4.596
29.0,4.6,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,10,18,7.448
22.0,4.6,Sunny,Jam,2,Drinks,scooter,2.0,No,Metropolitian,17,20,7.863
25.0,5.0,Sandstorms,Medium,2,Meal,scooter,2.0,No,Metropolitian,27,17,9.193
22.0,5.0,Windy,Medium,2,Buffet,scooter,2.0,No,Metropolitian,26,19,7.449
34.0,4.9,Fog,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,41,21,16.902
37.0,4.8,Cloudy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,29,11,2.98
24.0,4.8,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,20,19,8.94
26.0,4.9,Cloudy,Low,2,Snack,motorcycle,2.0,No,Metropolitian,15,24,9.435
28.0,4.9,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,30,19,4.538
26.0,4.6,Fog,Jam,1,Buffet,motorcycle,2.0,No,Metropolitian,39,21,16.904
32.0,4.9,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,26,12,6.037
34.0,4.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,32,19,7.772
21.0,4.8,Stormy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,20,23,12.464
28.0,4.9,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,10,3.059
32.0,4.2,Cloudy,Medium,1,Meal,scooter,2.0,No,Metropolitian,31,17,16.822
32.0,4.4,Fog,Jam,1,Meal,motorcycle,2.0,No,Metropolitian,35,20,20.443
36.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,21,7.863
36.0,4.8,Fog,Jam,2,Snack,scooter,3.0,No,Metropolitian,35,21,10.757
21.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,43,18,20.206
31.0,4.1,Windy,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,25,22,7.79
20.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,13,10,1.509
25.0,4.9,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,21,23,10.867
37.0,3.7,Cloudy,Low,1,Buffet,scooter,2.0,No,Metropolitian,32,23,16.721
35.0,5.0,Sunny,Low,1,Meal,scooter,2.0,No,Metropolitian,28,23,12.21
38.0,4.6,Sunny,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,22,17,13.185
27.0,4.2,Sandstorms,Low,0,Snack,motorcycle,2.0,No,Metropolitian,21,9,1.537
36.0,4.5,Fog,Medium,1,Meal,scooter,2.0,No,Urban,16,18,7.651
30.0,4.8,Stormy,Medium,2,Meal,scooter,2.0,No,Metropolitian,25,19,13.184
26.0,4.7,Cloudy,Jam,0,Snack,motorcycle,3.0,No,Metropolitian,45,20,16.114
22.0,5.0,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,27,22,12.58
26.0,5.0,Windy,Jam,0,Buffet,motorcycle,2.0,No,Urban,26,21,13.406
30.0,4.7,Sunny,Medium,1,Snack,motorcycle,2.0,No,Urban,24,17,10.867
22.0,4.8,Fog,High,0,Snack,motorcycle,2.0,No,Metropolitian,23,12,6.29
39.0,4.6,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,48,21,19.627
20.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,29,16,6.211
25.0,4.9,Sandstorms,Low,1,Snack,scooter,2.0,No,Metropolitian,16,22,4.61
36.0,4.1,Windy,High,0,Meal,motorcycle,2.0,No,Metropolitian,31,11,3.109
27.0,4.1,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,36,18,16.386
24.0,5.0,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,24,19.659
37.0,4.4,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20,4.664
33.0,4.3,Sunny,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,35,18,19.043
32.0,4.7,Cloudy,Jam,2,Buffet,motorcycle,4.0,No,Metropolitian,49,19,17.097
22.0,4.9,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,23,17,4.61
23.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,23,18,9.348
26.0,4.5,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,19,18,16.386
24.0,4.7,Cloudy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,28,19,4.538
21.0,4.8,Windy,Jam,1,Drinks,scooter,2.0,No,Urban,27,20,7.791
38.0,4.9,Windy,Low,2,Buffet,motorcycle,2.0,No,Metropolitian,21,23,10.868
33.0,4.4,Windy,Medium,0,Snack,motorcycle,3.0,Yes,Metropolitian,44,17,16.6
38.0,4.8,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,15,9,1.545
28.0,3.5,Sunny,Jam,0,Meal,motorcycle,3.0,No,Metropolitian,40,20,7.49
31.0,4.4,Windy,High,0,Drinks,motorcycle,3.0,No,Metropolitian,48,12,3.027
34.0,4.1,Stormy,Low,0,Buffet,motorcycle,2.0,No,Metropolitian,25,10,1.49
32.0,4.7,Cloudy,Low,1,Buffet,scooter,2.0,No,Urban,18,10,1.513
22.0,4.9,Stormy,Low,2,Snack,scooter,2.0,No,Metropolitian,19,23,7.601
33.0,4.3,Windy,Jam,0,Meal,motorcycle,2.0,Yes,Semi-Urban,53,22,10.724
33.0,4.6,Cloudy,Low,0,Drinks,motorcycle,3.0,No,Metropolitian,36,22,12.21
29.0,4.9,Sunny,High,1,Snack,motorcycle,2.0,No,Metropolitian,19,12,6.29
35.0,4.7,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,26,22,16.722
31.0,4.8,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,25,20,4.597
39.0,4.5,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,9,1.513
27.0,4.3,Sandstorms,Low,0,Snack,motorcycle,2.0,No,Urban,22,22,9.327
31.0,5.0,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,43,19,14.044
24.0,4.9,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,10,23,12.464
26.0,4.5,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,10,23,13.973
38.0,4.8,Stormy,Jam,2,Buffet,scooter,2.0,No,Metropolitian,30,19,7.449
35.0,3.7,Stormy,Jam,1,Meal,scooter,2.0,No,Metropolitian,43,19,13.631
32.0,4.9,Sunny,Medium,1,Drinks,scooter,2.0,No,Metropolitian,17,18,7.763
23.0,4.6,Windy,Low,0,Snack,motorcycle,2.0,No,Urban,15,22,10.588
34.0,4.6,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,43,19,12.099
36.0,4.8,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,9,3.03
31.0,4.8,Sunny,Medium,1,Meal,motorcycle,1.0,No,Urban,15,18,9.088
37.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,20,22,9.315
26.0,4.5,Fog,Jam,2,Meal,scooter,2.0,No,Metropolitian,29,22,4.658
33.0,4.1,Fog,Jam,2,Buffet,scooter,3.0,No,Metropolitian,45,20,19.618
36.0,4.9,Stormy,Low,1,Meal,scooter,1.0,No,Urban,23,22,9.22
37.0,5.0,Stormy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,32,19,7.79
28.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,36,20,19.09
25.0,4.9,Stormy,Low,1,Drinks,motorcycle,2.0,No,Metropolitian,11,22,12.1
34.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,24,9,1.553
22.0,4.7,Cloudy,Low,1,Drinks,motorcycle,2.0,No,Urban,14,9,3.105
26.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,9,1.558
30.0,5.0,Sandstorms,Medium,2,Snack,scooter,2.0,No,Metropolitian,23,17,17.074
20.0,4.8,Windy,Low,1,Drinks,scooter,2.0,No,Urban,15,10,3.145
36.0,3.9,Fog,Low,2,Buffet,motorcycle,2.0,No,Urban,36,22,16.151
31.0,4.6,Cloudy,High,0,Buffet,motorcycle,2.0,No,Urban,27,12,3.025
30.0,4.5,Sunny,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,27,8,3.145
31.0,4.9,Stormy,High,1,Meal,motorcycle,1.0,No,Metropolitian,26,14,6.211
34.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,9,3.053
32.0,4.8,Windy,Jam,2,Buffet,scooter,2.0,No,Urban,33,22,9.221
20.0,5.0,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,11,9,3.074
35.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,41,23,10.602
36.0,4.8,Windy,Low,1,Meal,scooter,2.0,No,Metropolitian,25,22,12.464
30.0,4.2,Windy,Low,0,Meal,motorcycle,2.0,No,Urban,32,10,1.49
34.0,3.7,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,32,23,17.073
28.0,4.9,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Urban,26,21,8.929
21.0,4.2,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,23,10,3.064
21.0,4.5,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,10,3.019
24.0,4.7,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,21,15,6.081
32.0,4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24,18,12.435
33.0,4.0,Sandstorms,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,33,24,4.538
31.0,4.8,Sandstorms,Low,2,Meal,scooter,2.0,No,Urban,22,10,3.105
23.0,4.7,Cloudy,Low,2,Drinks,scooter,2.0,No,Metropolitian,16,23,4.596
36.0,4.7,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,34,21,8.936
23.0,4.8,Windy,Low,1,Buffet,scooter,2.0,No,Metropolitian,19,23,9.193
23.0,4.2,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,40,19,16.66
39.0,4.6,Cloudy,Jam,2,Drinks,scooter,1.0,No,Urban,35,21,7.547
27.0,4.8,Sandstorms,Jam,2,Buffet,scooter,2.0,No,Metropolitian,21,22,12.42
34.0,4.3,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,34,19,4.53
28.0,4.9,Cloudy,Medium,1,Drinks,scooter,2.0,No,Metropolitian,34,18,17.077
32.0,5.0,Windy,Low,1,Meal,scooter,2.0,No,Metropolitian,26,23,4.61
34.0,5.0,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,27,19,8.79
24.0,5.0,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,24,21,4.538
32.0,4.2,Windy,Medium,1,Buffet,scooter,2.0,No,Metropolitian,35,18,19.885
25.0,4.9,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,21,7.762
39.0,5.0,Fog,Medium,1,Meal,scooter,1.0,No,Urban,16,16,6.29
34.0,5.0,Sandstorms,Low,2,Meal,scooter,2.0,No,Metropolitian,29,8,1.532
30.0,4.7,Cloudy,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,21,22,8.812
34.0,4.6,Windy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,26,20,12.099
32.0,5.0,Cloudy,Low,1,Meal,motorcycle,2.0,No,Metropolitian,29,23,12.435
39.0,4.8,Fog,High,0,Snack,motorcycle,2.0,No,Metropolitian,26,14,6.218
29.0,4.7,Windy,Medium,2,Buffet,scooter,2.0,No,Metropolitian,26,18,7.602
36.0,4.8,Sunny,Low,1,Buffet,motorcycle,2.0,No,Metropolitian,15,23,16.822
26.0,4.6,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,19,20,20.069
24.0,4.6,Sandstorms,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,22,17,10.806
35.0,4.4,Windy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,33,17,7.791
28.0,4.8,Sandstorms,Jam,2,Drinks,scooter,2.0,No,Metropolitian,14,22,7.773
22.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,23,8,3.116
32.0,4.2,Sandstorms,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,38,17,10.427
32.0,3.7,Stormy,Medium,2,Meal,scooter,2.0,No,Metropolitian,31,18,17.078
22.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,25,22,7.683
27.0,5.0,Cloudy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,36,17,12.464
30.0,4.6,Cloudy,High,1,Drinks,scooter,2.0,No,Metropolitian,33,13,6.29
28.0,4.9,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,17,21,20.177
24.0,4.7,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,23,22,13.989
25.0,4.6,Fog,High,1,Drinks,scooter,2.0,No,Metropolitian,21,12,3.116
22.0,4.8,Fog,Low,2,Snack,scooter,2.0,No,Metropolitian,26,22,12.234
23.0,4.7,Stormy,Jam,2,Buffet,motorcycle,2.0,No,Urban,18,19,12.418
31.0,4.8,Cloudy,Low,1,Meal,motorcycle,2.0,No,Metropolitian,15,9,1.515
36.0,4.7,Sunny,Low,2,Drinks,scooter,2.0,No,Metropolitian,20,23,19.76
22.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,2.0,No,Metropolitian,22,17,20.178
34.0,4.8,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25,22,7.684
28.0,4.9,Stormy,Jam,1,Buffet,scooter,2.0,No,Urban,11,21,9.348
23.0,4.6,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,33,21,10.757
31.0,4.7,Sunny,Medium,1,Meal,scooter,2.0,No,Metropolitian,14,18,13.972
39.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,22,16.901
31.0,4.6,Fog,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,48,21,11.008
36.0,4.6,Fog,High,1,Meal,motorcycle,2.0,No,Metropolitian,31,12,6.081
30.0,5.0,Sunny,Low,2,Snack,motorcycle,1.0,No,Urban,15,24,7.763
23.0,4.9,Windy,High,2,Buffet,scooter,2.0,No,Metropolitian,18,14,6.081
20.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,9,2.937
39.0,4.9,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Urban,35,22,10.881
25.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,35,18,12.1
